datetime,air_temp_C,rel_hum_perc,wind_speed_ms,accum_precip_mm,solar_flux_Wm2
2023-01-01T00:00:00Z,-0.6666666666666666,94.66666666666669,3.8333333333333335,0,0.5
2023-01-01T00:15:00Z,-0.7333333333333333,95.66666666666669,3.7666666666666666,0,0
2023-01-01T00:30:00Z,-0.7,95.66666666666669,4.233333333333333,0,0.03333333333333333
2023-01-01T00:45:00Z,-0.6333333333333333,94.66666666666669,4.633333333333334,0,0
2023-01-01T01:00:00Z,-0.6333333333333333,94,4.666666666666667,0,0
2023-01-01T01:15:00Z,-0.6,94.33333333333331,4.566666666666666,0,0
2023-01-01T01:30:00Z,-0.4666666666666667,94,5.566666666666666,0,0.03333333333333333
2023-01-01T01:45:00Z,-0.26666666666666666,92.66666666666669,5.7,0,0
2023-01-01T02:00:00Z,-0.16666666666666669,90.66666666666669,5.333333333333333,0,0
2023-01-01T02:15:00Z,-0.06666666666666667,90,5.733333333333333,0,0
2023-01-01T02:30:00Z,0.03333333333333333,88,6.233333333333333,0,0
2023-01-01T02:45:00Z,0.03333333333333333,87.66666666666667,6.2,0,0
2023-01-01T03:00:00Z,0.1,87,5.966666666666667,0,0
2023-01-01T03:15:00Z,0.1,87,5.7,0,0
2023-01-01T03:30:00Z,0.2,87,5.733333333333333,0,0
2023-01-01T03:45:00Z,0.26666666666666666,87.33333333333333,5.5,0,0
2023-01-01T04:00:00Z,0.3,88.33333333333333,5.333333333333333,0,0
2023-01-01T04:15:00Z,0.3,89,4.6,0,0
2023-01-01T04:30:00Z,0.4,89,5.466666666666667,0,0.13333333333333333
2023-01-01T04:45:00Z,0.4,89,5.9,0,0
2023-01-01T05:00:00Z,0.3333333333333333,89.66666666666667,5.9,0,0
2023-01-01T05:15:00Z,0.4,90,5.166666666666667,0,0
2023-01-01T05:30:00Z,0.4,90.33333333333331,5.3,0,0
2023-01-01T05:45:00Z,0.43333333333333335,91,4.866666666666666,0,0
2023-01-01T06:00:00Z,0.5,91.66666666666669,5.1000000000000005,0,0
2023-01-01T06:15:00Z,0.5,92,5.566666666666666,0,0
2023-01-01T06:30:00Z,0.5,93,5.533333333333333,0.01,0
2023-01-01T06:45:00Z,0.5,93.66666666666669,4.466666666666667,0.01,0
2023-01-01T07:00:00Z,0.5666666666666667,94.33333333333331,4.433333333333334,0.02,0.1
2023-01-01T07:15:00Z,0.6,95,4.266666666666667,0.02,0.23333333333333336
2023-01-01T07:30:00Z,0.6,95.33333333333331,5.066666666666666,0.03,0.1
2023-01-01T07:45:00Z,0.6,96,2.533333333333333,0.03,0.03333333333333333
