datetime,Temp_C,DO_mgL,DO_perc
2022-06-30T11:30:00Z,25.5,6.24,78.74946542752474
2022-06-30T12:00:00Z,25.46,6.1,76.9261184521639
2022-06-30T12:30:00Z,25.42,6.07,76.4915496644461
2022-06-30T13:00:00Z,25.38,6.12,77.06493189207869
2022-06-30T13:30:00Z,25.4,6.15,77.47118703129749
2022-06-30T14:00:00Z,25.36,6.38,80.30938380059631
2022-06-30T14:30:00Z,25.4,6.6,83.13981047261194
2022-06-30T15:00:00Z,25.48,7.06,89.06523691127518
2022-06-30T15:30:00Z,25.54,7.84,99.01430709263012
2022-06-30T16:00:00Z,25.58,9.21,116.40193786190204
2022-06-30T16:30:00Z,25.7,10.69,135.4045664459924
2022-06-30T17:00:00Z,25.8,12.5,158.62085252698418
2022-06-30T17:30:00Z,25.86,12.91,164.00337559187176
2022-06-30T18:00:00Z,26,13.32,169.64481068685404
2022-06-30T18:30:00Z,26.06,14.24,181.56048495884153
2022-06-30T19:00:00Z,26.12,14.71,187.75807489324305
2022-06-30T19:30:00Z,26.14,14.88,189.99711179056973
2022-06-30T20:00:00Z,26.14,15.37,196.25373711163016
2022-06-30T20:30:00Z,26.16,15.76,201.3067583845336
2022-06-30T21:00:00Z,26.3,15.92,203.86869360724305
2022-06-30T21:30:00Z,26.32,16.43,210.47609413740176
2022-06-30T22:00:00Z,26.32,16.98,217.521855048879
2022-06-30T22:30:00Z,26.34,16.55,212.09034775546505
2022-06-30T23:00:00Z,26.3,16.99,217.5709236424032
2022-06-30T23:30:00Z,26.26,16.78,214.7256048711525
2022-07-01T00:00:00Z,26.2,16.63,212.57413134663597
2022-07-01T00:30:00Z,26.08,16.06,204.84017133645497
2022-07-01T01:00:00Z,25.96,15.57,198.15639522812896
2022-07-01T01:30:00Z,25.9,15.07,191.58305765938903
2022-07-01T02:00:00Z,25.84,14.68,186.4205925538857
2022-07-01T02:30:00Z,25.76,14.28,181.0759363383303
2022-07-01T03:00:00Z,25.7,13.87,175.68394168436996
2022-07-01T03:30:00Z,25.66,13.44,170.11268783620554
2022-07-01T04:00:00Z,25.58,13.01,164.4287960459658
2022-07-01T04:30:00Z,25.52,12.52,158.06175803382374
2022-07-01T05:00:00Z,25.46,12.13,152.9694781679915
2022-07-01T05:30:00Z,25.4,11.56,145.62063773687788
