datetime,Temp_C,Light_lum/ft2
2022-06-28T13:00:00Z,25.319,2304
2022-06-28T13:30:00Z,25.513,1920
2022-06-28T14:00:00Z,25.708,2688
2022-06-28T14:30:00Z,26,3712
2022-06-28T15:00:00Z,26.195,3584
2022-06-28T15:30:00Z,26.39,3456
2022-06-28T16:00:00Z,26.39,1216
2022-06-28T16:30:00Z,26.292,3072
2022-06-28T17:00:00Z,25.902,1920
2022-06-28T17:30:00Z,25.805,1536
2022-06-28T18:00:00Z,25.513,672
2022-06-28T18:30:00Z,25.805,1344
2022-06-28T19:00:00Z,25.805,864
2022-06-28T19:30:00Z,25.805,864
2022-06-28T20:00:00Z,25.805,1088
2022-06-28T20:30:00Z,25.805,1216
2022-06-28T21:00:00Z,25.902,1920
2022-06-28T21:30:00Z,26,2944
2022-06-28T22:00:00Z,26,2688
2022-06-28T22:30:00Z,25.902,1152
2022-06-28T23:00:00Z,25.805,864
2022-06-28T23:30:00Z,25.708,1344
2022-06-29T00:00:00Z,25.61,608
2022-06-29T00:30:00Z,25.513,432
2022-06-29T01:00:00Z,25.416,52
2022-06-29T01:30:00Z,25.319,13
2022-06-29T02:00:00Z,25.319,0
2022-06-29T02:30:00Z,25.319,0
2022-06-29T03:00:00Z,25.222,0
2022-06-29T03:30:00Z,25.222,0
2022-06-29T04:00:00Z,25.222,0
2022-06-29T04:30:00Z,25.222,0
2022-06-29T05:00:00Z,25.125,0
2022-06-29T05:30:00Z,25.125,0
2022-06-29T06:00:00Z,25.125,0
2022-06-29T06:30:00Z,25.028,0
2022-06-29T07:00:00Z,25.028,0
2022-06-29T07:30:00Z,24.931,0
2022-06-29T08:00:00Z,24.931,0
2022-06-29T08:30:00Z,24.931,0
2022-06-29T09:00:00Z,24.835,0
2022-06-29T09:30:00Z,24.835,0
2022-06-29T10:00:00Z,24.835,0
2022-06-29T10:30:00Z,24.835,33
2022-06-29T11:00:00Z,24.835,160
2022-06-29T11:30:00Z,24.835,448
2022-06-29T12:00:00Z,25.028,800
2022-06-29T12:30:00Z,25.319,1344
2022-06-29T13:00:00Z,25.513,1856
2022-06-29T13:30:00Z,25.902,2560
2022-06-29T14:00:00Z,26.292,3200
2022-06-29T14:30:00Z,26.585,3584
2022-06-29T15:00:00Z,26.879,4096
2022-06-29T15:30:00Z,27.272,4608
2022-06-29T16:00:00Z,27.567,4096
2022-06-29T16:30:00Z,27.764,6656
2022-06-29T17:00:00Z,27.665,2688
2022-06-29T17:30:00Z,26.977,800
2022-06-29T18:00:00Z,26.977,512
2022-06-29T18:30:00Z,27.468,496
2022-06-29T19:00:00Z,27.764,496
2022-06-29T19:30:00Z,27.862,464
2022-06-29T20:00:00Z,27.764,464
2022-06-29T20:30:00Z,27.764,608
2022-06-29T21:00:00Z,28.06,768
2022-06-29T21:30:00Z,28.258,4096
2022-06-29T22:00:00Z,28.357,1920
2022-06-29T22:30:00Z,28.357,1408
2022-06-29T23:00:00Z,28.258,1536
2022-06-29T23:30:00Z,28.159,960
2022-06-30T00:00:00Z,27.961,1024
2022-06-30T00:30:00Z,27.862,368
2022-06-30T01:00:00Z,27.665,216
2022-06-30T01:30:00Z,27.567,39
2022-06-30T02:00:00Z,27.468,1
2022-06-30T02:30:00Z,27.37,0
2022-06-30T03:00:00Z,27.37,0
2022-06-30T03:30:00Z,27.37,0
2022-06-30T04:00:00Z,27.272,0
2022-06-30T04:30:00Z,27.173,0
2022-06-30T05:00:00Z,26.977,0
2022-06-30T05:30:00Z,26.879,0
2022-06-30T06:00:00Z,26.781,0
2022-06-30T06:30:00Z,26.585,0
2022-06-30T07:00:00Z,26.292,0
2022-06-30T07:30:00Z,26,0
2022-06-30T08:00:00Z,25.805,0
