datetime,wtr_0.0,wtr_0.5,wtr_1.0,wtr_1.5,wtr_2.0,wtr_2.5,wtr_3.0
2022-10-20T13:30:00Z,7.431,7.431,7.481,NA,7.481,7.381,7.381
2022-10-20T14:00:00Z,7.5315,7.5315,7.481,NA,7.481,7.381,7.381
2022-10-20T14:30:00Z,7.5315,7.5315,7.5315,NA,7.481,7.381,7.381
2022-10-20T15:00:00Z,7.632,7.632,7.632,NA,7.5315,7.481,7.381
2022-10-20T15:30:00Z,7.582,7.582,7.632,NA,7.5315,7.481,7.381
2022-10-20T16:00:00Z,7.682,7.682,7.682,NA,7.582,7.481,7.381
2022-10-20T16:30:00Z,7.782,7.782,7.732,NA,7.582,7.481,7.481
2022-10-20T17:00:00Z,7.782,7.782,7.832,NA,7.632,7.5315,7.481
2022-10-20T17:30:00Z,7.882,7.882,7.882,NA,7.732,7.632,7.5315
2022-10-20T18:00:00Z,7.9325,7.9325,7.983,NA,7.832,7.682,7.582
2022-10-20T18:30:00Z,8.0825,8.0825,8.082,NA,7.882,7.682,7.582
2022-10-20T19:00:00Z,8.232,8.232,8.232,NA,7.882,7.682,7.5315
2022-10-20T19:30:00Z,8.332,8.332,8.282,NA,7.882,7.682,7.481
2022-10-20T20:00:00Z,8.382,8.382,8.282,NA,7.882,7.682,7.5315
2022-10-20T20:30:00Z,8.581,8.581,8.382,NA,7.882,7.682,7.582
2022-10-20T21:00:00Z,8.6305,8.6305,8.382,NA,7.882,7.682,7.582
2022-10-20T21:30:00Z,8.531,8.531,8.481,NA,8.0325,7.832,7.682
2022-10-20T22:00:00Z,8.4315,8.4315,8.4315,NA,8.132,7.832,7.682
2022-10-20T22:30:00Z,8.282,8.282,8.332,NA,8.132,7.732,7.682
2022-10-20T23:00:00Z,8.232,8.232,8.282,NA,8.182,7.732,7.682
2022-10-20T23:30:00Z,8.182,8.182,8.282,NA,8.182,8.0325,7.682
2022-10-21T00:00:00Z,8.182,8.182,8.282,NA,8.182,8.132,7.682
2022-10-21T00:30:00Z,8.182,8.182,8.282,NA,8.232,8.082,7.682
2022-10-21T01:00:00Z,8.182,8.182,8.282,NA,8.282,7.982,7.682
2022-10-21T01:30:00Z,8.182,8.182,8.282,NA,8.182,7.682,7.682
2022-10-21T02:00:00Z,8.182,8.182,8.282,NA,8.182,7.682,7.682
2022-10-21T02:30:00Z,8.182,8.182,8.282,NA,8.0325,7.682,7.682
2022-10-21T03:00:00Z,8.082,8.082,8.182,NA,8.082,7.682,7.682
2022-10-21T03:30:00Z,8.082,8.082,8.182,NA,8.132,7.682,7.682
2022-10-21T04:00:00Z,8.082,8.082,8.182,NA,8.082,7.682,7.682
2022-10-21T04:30:00Z,7.983,7.983,8.132,NA,8.082,7.682,7.682
2022-10-21T05:00:00Z,7.983,7.983,8.132,NA,8.082,7.732,7.682
2022-10-21T05:30:00Z,7.983,7.983,8.082,NA,8.082,7.782,7.682
2022-10-21T06:00:00Z,7.983,7.983,8.082,NA,8.082,7.782,7.682
2022-10-21T06:30:00Z,7.983,7.983,8.082,NA,8.0325,7.782,7.682
2022-10-21T07:00:00Z,7.983,7.983,8.082,NA,8.0325,7.782,7.682
2022-10-21T07:30:00Z,7.983,7.983,8.082,NA,8.0325,7.782,7.782
2022-10-21T08:00:00Z,7.983,7.983,8.082,NA,7.983,7.782,7.782
2022-10-21T08:30:00Z,7.9325,7.9325,7.983,NA,7.9325,7.782,7.782
2022-10-21T09:00:00Z,7.9325,7.9325,7.983,NA,7.882,7.782,7.782
2022-10-21T09:30:00Z,7.882,7.882,7.983,NA,7.832,7.782,7.782
2022-10-21T10:00:00Z,7.882,7.882,7.983,NA,7.882,7.782,7.732
2022-10-21T10:30:00Z,7.782,7.782,7.882,NA,7.882,7.782,7.732
2022-10-21T11:00:00Z,7.782,7.782,7.882,NA,7.882,7.782,7.732
2022-10-21T11:30:00Z,7.732,7.732,7.882,NA,7.832,7.782,7.782
2022-10-21T12:00:00Z,7.732,7.732,7.832,NA,7.782,7.782,7.782
2022-10-21T12:30:00Z,7.732,7.732,7.782,NA,7.782,7.782,7.782
2022-10-21T13:00:00Z,7.782,7.782,7.782,NA,7.782,7.782,7.782
2022-10-21T13:30:00Z,7.832,7.832,7.782,NA,7.782,7.782,7.682
2022-10-21T14:00:00Z,7.9325,7.9325,7.882,NA,7.782,7.782,7.682
2022-10-21T14:30:00Z,8.0325,8.0325,7.882,NA,7.832,7.782,7.782
2022-10-21T15:00:00Z,8.132,8.132,7.9325,NA,7.882,7.832,7.782
2022-10-21T15:30:00Z,8.132,8.132,7.983,NA,7.882,7.882,7.832
2022-10-21T16:00:00Z,8.132,8.132,8.0325,NA,7.983,7.882,7.882
2022-10-21T16:30:00Z,8.182,8.182,8.082,NA,7.983,7.983,7.882
2022-10-21T17:00:00Z,8.232,8.232,8.132,NA,8.082,8.0325,7.983
2022-10-21T17:30:00Z,8.182,8.182,8.282,NA,8.182,8.082,8.082
2022-10-21T18:00:00Z,8.282,8.282,8.382,NA,8.282,8.182,8.132
2022-10-21T18:30:00Z,8.332,8.332,8.481,NA,8.332,8.282,8.232
2022-10-21T19:00:00Z,8.4315,8.4315,8.531,NA,8.4315,8.332,8.332
2022-10-21T19:30:00Z,8.481,8.481,8.6305,NA,8.481,8.4315,8.382
2022-10-21T20:00:00Z,8.531,8.531,8.68,NA,8.581,8.481,8.4315
2022-10-21T20:30:00Z,8.581,8.581,8.68,NA,8.581,8.531,8.481
2022-10-21T21:00:00Z,8.581,8.581,8.68,NA,8.581,8.581,8.531
2022-10-21T21:30:00Z,8.68,8.68,8.68,NA,8.68,8.581,8.581
2022-10-21T22:00:00Z,8.68,8.68,8.68,NA,8.68,8.581,8.581
2022-10-21T22:30:00Z,8.6305,8.6305,8.68,NA,8.68,8.581,8.581
2022-10-21T23:00:00Z,8.581,8.581,8.68,NA,8.68,8.581,8.581
2022-10-21T23:30:00Z,8.581,8.581,8.68,NA,8.68,8.581,8.581
2022-10-22T00:00:00Z,8.581,8.581,8.68,NA,8.6305,8.581,8.581
2022-10-22T00:30:00Z,8.581,8.581,8.68,NA,8.6305,8.581,8.581
2022-10-22T01:00:00Z,8.581,8.581,8.68,NA,8.581,8.581,8.581
2022-10-22T01:30:00Z,8.581,8.581,8.68,NA,8.581,8.581,8.581
2022-10-22T02:00:00Z,8.581,8.581,8.581,NA,8.581,8.581,8.581
2022-10-22T02:30:00Z,8.581,8.581,8.581,NA,8.581,8.581,8.581
2022-10-22T03:00:00Z,8.531,8.531,8.68,NA,8.581,8.581,8.581
2022-10-22T03:30:00Z,8.531,8.531,8.581,NA,8.581,8.581,8.531
2022-10-22T04:00:00Z,8.581,8.581,8.581,NA,8.581,8.581,8.481
2022-10-22T04:30:00Z,8.531,8.531,8.581,NA,8.581,8.581,8.481
2022-10-22T05:00:00Z,8.531,8.531,8.581,NA,8.581,8.581,8.481
2022-10-22T05:30:00Z,8.481,8.481,8.581,NA,8.581,8.581,8.481
2022-10-22T06:00:00Z,8.481,8.481,8.581,NA,8.581,8.531,8.481
2022-10-22T06:30:00Z,8.481,8.481,8.581,NA,8.581,8.481,8.481
2022-10-22T07:00:00Z,8.531,8.531,8.581,NA,8.581,8.581,8.481
2022-10-22T07:30:00Z,8.481,8.481,8.581,NA,8.581,8.581,8.481
2022-10-22T08:00:00Z,8.481,8.481,8.581,NA,8.581,8.581,8.481
2022-10-22T08:30:00Z,8.481,8.481,8.581,NA,8.581,8.581,8.481
2022-10-22T09:00:00Z,8.481,8.481,8.581,NA,8.581,8.531,8.481
2022-10-22T09:30:00Z,8.481,8.481,8.581,NA,8.581,8.531,8.481
2022-10-22T10:00:00Z,8.481,8.481,8.581,NA,8.581,8.481,8.481
2022-10-22T10:30:00Z,8.481,8.481,8.581,NA,8.531,8.481,8.481
2022-10-22T11:00:00Z,8.481,8.481,8.581,NA,8.531,8.481,8.481
2022-10-22T11:30:00Z,8.481,8.481,8.581,NA,8.481,8.481,8.481
2022-10-22T12:00:00Z,8.481,8.481,8.581,NA,8.581,8.481,8.481
2022-10-22T12:30:00Z,8.481,8.481,8.581,NA,8.481,8.481,8.481
2022-10-22T13:00:00Z,8.531,8.531,8.581,NA,8.581,8.481,8.481
2022-10-22T13:30:00Z,8.6305,8.6305,8.581,NA,8.581,8.581,8.481
2022-10-22T14:00:00Z,8.779,8.779,8.6305,NA,8.581,8.581,8.481
2022-10-22T14:30:00Z,8.879,8.879,8.68,NA,8.581,8.581,8.531
2022-10-22T15:00:00Z,8.978,8.978,8.779,NA,8.68,8.581,8.581
2022-10-22T15:30:00Z,9.0275,9.0275,8.829,NA,8.68,8.581,8.581
2022-10-22T16:00:00Z,9.0275,9.0275,8.879,NA,8.779,8.6305,8.6305
2022-10-22T16:30:00Z,9.0275,9.0275,8.978,NA,8.879,8.779,8.68
2022-10-22T17:00:00Z,9.077,9.077,9.077,NA,8.9285,8.829,8.779
2022-10-22T17:30:00Z,9.176,9.176,9.1265,NA,9.0275,8.978,8.879
2022-10-22T18:00:00Z,9.2255,9.2255,9.275,NA,9.1265,9.0275,8.9285
2022-10-22T18:30:00Z,9.4225,9.4225,9.275,NA,9.176,9.1265,9.0275
2022-10-22T19:00:00Z,9.5215,9.5215,9.373,NA,9.275,9.176,9.1265
2022-10-22T19:30:00Z,9.571,9.571,9.4225,NA,9.324,9.275,9.176
2022-10-22T20:00:00Z,9.62,9.62,9.571,NA,9.373,9.373,9.275
2022-10-22T20:30:00Z,9.7185,9.7185,9.62,NA,9.472,9.4225,9.324
2022-10-22T21:00:00Z,9.768,9.768,9.669,NA,9.571,9.472,9.373
2022-10-22T21:30:00Z,9.7185,9.7185,9.669,NA,9.62,9.5215,9.472
2022-10-22T22:00:00Z,9.669,9.669,9.669,NA,9.62,9.571,9.472
2022-10-22T22:30:00Z,9.669,9.669,9.669,NA,9.62,9.571,9.571
2022-10-22T23:00:00Z,9.62,9.62,9.669,NA,9.669,9.571,9.571
2022-10-22T23:30:00Z,9.571,9.571,9.669,NA,9.669,9.571,9.571
2022-10-23T00:00:00Z,9.669,9.669,9.669,NA,9.669,9.62,9.571
2022-10-23T00:30:00Z,9.669,9.669,9.669,NA,9.669,9.669,9.571
2022-10-23T01:00:00Z,9.669,9.669,9.7185,NA,9.669,9.669,9.571
2022-10-23T01:30:00Z,9.669,9.669,9.768,NA,9.669,9.669,9.571
2022-10-23T02:00:00Z,9.669,9.669,9.768,NA,9.669,9.669,9.62
2022-10-23T02:30:00Z,9.669,9.669,9.768,NA,9.7185,9.669,9.669
2022-10-23T03:00:00Z,9.669,9.669,9.768,NA,9.768,9.669,9.669
2022-10-23T03:30:00Z,9.669,9.669,9.768,NA,9.768,9.669,9.669
2022-10-23T04:00:00Z,9.669,9.669,9.768,NA,9.768,9.669,9.669
2022-10-23T04:30:00Z,9.669,9.669,9.768,NA,9.768,9.768,9.669
2022-10-23T05:00:00Z,9.768,9.768,9.768,NA,9.768,9.768,9.7185
2022-10-23T05:30:00Z,9.768,9.768,9.768,NA,9.768,9.768,9.7185
2022-10-23T06:00:00Z,9.768,9.768,9.866,NA,9.866,9.768,9.768
2022-10-23T06:30:00Z,9.768,9.768,9.866,NA,9.768,9.768,9.768
2022-10-23T07:00:00Z,9.768,9.768,9.866,NA,9.768,9.768,9.768
2022-10-23T07:30:00Z,9.768,9.768,9.866,NA,9.768,9.768,9.768
2022-10-23T08:00:00Z,9.768,9.768,9.866,NA,9.817,9.768,9.768
2022-10-23T08:30:00Z,9.768,9.768,9.866,NA,9.817,9.768,9.768
2022-10-23T09:00:00Z,9.768,9.768,9.866,NA,9.866,9.768,9.768
2022-10-23T09:30:00Z,9.768,9.768,9.866,NA,9.866,9.768,9.768
2022-10-23T10:00:00Z,9.768,9.768,9.866,NA,9.866,9.768,9.768
2022-10-23T10:30:00Z,9.768,9.768,9.866,NA,9.768,9.768,9.768
2022-10-23T11:00:00Z,9.768,9.768,9.866,NA,9.768,9.768,9.768
2022-10-23T11:30:00Z,9.768,9.768,9.866,NA,9.768,9.768,9.768
2022-10-23T12:00:00Z,9.768,9.768,9.866,NA,9.768,9.768,9.768
2022-10-23T12:30:00Z,9.768,9.768,9.866,NA,9.768,9.768,9.768
2022-10-23T13:00:00Z,9.866,9.866,9.866,NA,9.817,9.768,9.768
2022-10-23T13:30:00Z,9.965,9.965,9.866,NA,9.866,9.768,9.768
2022-10-23T14:00:00Z,9.866,9.866,9.9155,NA,9.866,9.817,9.768
2022-10-23T14:30:00Z,10.014,10.014,9.965,NA,9.866,9.866,9.768
2022-10-23T15:00:00Z,10.161,10.161,10.063,NA,9.9155,9.866,9.817
2022-10-23T15:30:00Z,10.308,10.308,10.112,NA,10.014,9.9155,9.866
2022-10-23T16:00:00Z,10.357,10.357,10.21,NA,10.063,9.965,9.9155
2022-10-23T16:30:00Z,10.455,10.455,10.259,NA,10.161,10.063,9.965
2022-10-23T17:00:00Z,10.553,10.553,10.357,NA,10.21,10.161,10.112
2022-10-23T17:30:00Z,10.504,10.504,10.406,NA,10.308,10.259,10.161
2022-10-23T18:00:00Z,10.602,10.602,10.553,NA,10.455,10.357,10.308
2022-10-23T18:30:00Z,10.602,10.602,10.602,NA,10.504,10.455,10.357
2022-10-23T19:00:00Z,10.6995,10.6995,10.748,NA,10.651,10.504,10.455
2022-10-23T19:30:00Z,10.797,10.797,10.797,NA,10.6995,10.651,10.602
2022-10-23T20:00:00Z,10.797,10.797,10.895,NA,10.748,10.6995,10.651
2022-10-23T20:30:00Z,10.846,10.846,10.944,NA,10.846,10.748,10.748
2022-10-23T21:00:00Z,10.944,10.944,10.944,NA,10.846,10.846,10.748
2022-10-23T21:30:00Z,10.944,10.944,10.944,NA,10.944,10.846,10.846
2022-10-23T22:00:00Z,10.9925,10.9925,10.9925,NA,10.944,10.944,10.846
2022-10-23T22:30:00Z,11.041,11.041,11.09,NA,11.041,10.9925,10.944
2022-10-23T23:00:00Z,11.041,11.041,11.139,NA,11.041,11.041,10.944
2022-10-23T23:30:00Z,11.041,11.041,11.139,NA,11.041,11.041,10.944
2022-10-24T00:00:00Z,11.041,11.041,11.139,NA,11.041,11.041,10.944
2022-10-24T00:30:00Z,11.041,11.041,11.139,NA,11.041,11.041,10.944
2022-10-24T01:00:00Z,11.09,11.09,11.139,NA,11.139,11.041,11.041
2022-10-24T01:30:00Z,11.139,11.139,11.139,NA,11.139,11.041,11.041
2022-10-24T02:00:00Z,11.139,11.139,11.1875,NA,11.139,11.09,11.041
2022-10-24T02:30:00Z,11.1875,11.1875,11.236,NA,11.139,11.139,11.09
2022-10-24T03:00:00Z,11.236,11.236,11.334,NA,11.236,11.1875,11.139
2022-10-24T03:30:00Z,11.236,11.236,11.334,NA,11.236,11.139,11.139
2022-10-24T04:00:00Z,11.236,11.236,11.334,NA,11.236,11.236,11.139
2022-10-24T04:30:00Z,11.236,11.236,11.334,NA,11.236,11.236,11.139
2022-10-24T05:00:00Z,11.285,11.285,11.334,NA,11.236,11.236,11.236
2022-10-24T05:30:00Z,11.334,11.334,11.334,NA,11.285,11.236,11.236
2022-10-24T06:00:00Z,11.334,11.334,11.334,NA,11.334,11.236,11.236
2022-10-24T06:30:00Z,11.3825,11.3825,11.3825,NA,11.334,11.236,11.236
2022-10-24T07:00:00Z,11.431,11.431,11.431,NA,11.334,11.334,11.236
2022-10-24T07:30:00Z,11.431,11.431,11.431,NA,11.431,11.334,11.236
2022-10-24T08:00:00Z,11.431,11.431,11.431,NA,11.431,11.334,11.285
2022-10-24T08:30:00Z,11.431,11.431,11.431,NA,11.431,11.3825,11.334
2022-10-24T09:00:00Z,11.431,11.431,11.431,NA,11.431,11.431,11.334
2022-10-24T09:30:00Z,11.431,11.431,11.4795,NA,11.431,11.431,11.334
2022-10-24T10:00:00Z,11.431,11.431,11.528,NA,11.431,11.431,11.431
2022-10-24T10:30:00Z,11.431,11.431,11.528,NA,11.431,11.431,11.431
2022-10-24T11:00:00Z,11.431,11.431,11.528,NA,11.528,11.431,11.431
2022-10-24T11:30:00Z,11.431,11.431,11.528,NA,11.528,11.431,11.431
2022-10-24T12:00:00Z,11.431,11.431,11.528,NA,11.528,11.431,11.431
2022-10-24T12:30:00Z,11.528,11.528,11.5765,NA,11.528,11.528,11.431
2022-10-24T13:00:00Z,11.528,11.528,11.625,NA,11.528,11.528,11.4795
2022-10-24T13:30:00Z,11.528,11.528,11.625,NA,11.528,11.528,11.528
2022-10-24T14:00:00Z,11.722,11.722,11.625,NA,11.625,11.625,11.528
2022-10-24T14:30:00Z,11.7705,11.7705,11.6735,NA,11.625,11.625,11.528
2022-10-24T15:00:00Z,11.8675,11.8675,11.7705,NA,11.6735,11.625,11.5765
2022-10-24T15:30:00Z,11.8675,11.8675,11.819,NA,11.722,11.722,11.625
2022-10-24T16:00:00Z,11.8675,11.8675,11.916,NA,11.819,11.7705,11.722
2022-10-24T16:30:00Z,11.916,11.916,11.916,NA,11.8675,11.819,11.7705
2022-10-24T17:00:00Z,12.013,12.013,12.0615,NA,11.916,11.8675,11.819
2022-10-24T17:30:00Z,12.0615,12.0615,12.11,NA,12.013,11.916,11.916
2022-10-24T18:00:00Z,12.0615,12.0615,12.11,NA,12.0615,12.013,11.916
2022-10-24T18:30:00Z,12.11,12.11,12.207,NA,12.11,12.013,12.013
2022-10-24T19:00:00Z,12.1585,12.1585,12.207,NA,12.11,12.11,12.013
2022-10-24T19:30:00Z,12.207,12.207,12.207,NA,12.1585,12.11,12.11
2022-10-24T20:00:00Z,12.207,12.207,12.304,NA,12.207,12.207,12.11
2022-10-24T20:30:00Z,12.2555,12.2555,12.304,NA,12.207,12.207,12.207
2022-10-24T21:00:00Z,12.304,12.304,12.304,NA,12.304,12.2555,12.1585
2022-10-24T21:30:00Z,12.304,12.304,12.401,NA,12.304,12.304,12.1585
2022-10-24T22:00:00Z,12.3525,12.3525,12.401,NA,12.304,12.304,12.207
2022-10-24T22:30:00Z,12.401,12.401,12.401,NA,12.3525,12.304,12.207
2022-10-24T23:00:00Z,12.401,12.401,12.401,NA,12.401,12.304,12.207
2022-10-24T23:30:00Z,12.449,12.449,12.497,NA,12.401,12.3525,12.304
2022-10-25T00:00:00Z,12.497,12.497,12.497,NA,12.401,12.401,12.304
2022-10-25T00:30:00Z,12.497,12.497,12.497,NA,12.449,12.401,12.3525
2022-10-25T01:00:00Z,12.497,12.497,12.497,NA,12.497,12.401,12.401
2022-10-25T01:30:00Z,12.497,12.497,12.497,NA,12.497,12.401,12.3525
2022-10-25T02:00:00Z,12.497,12.497,12.497,NA,12.497,12.497,12.401
2022-10-25T02:30:00Z,12.497,12.497,12.497,NA,12.497,12.497,12.401
2022-10-25T03:00:00Z,12.497,12.497,12.497,NA,12.497,12.497,12.401
2022-10-25T03:30:00Z,12.497,12.497,12.594,NA,12.497,12.497,12.449
2022-10-25T04:00:00Z,12.497,12.497,12.594,NA,12.594,12.497,12.497
2022-10-25T04:30:00Z,12.594,12.594,12.594,NA,12.594,12.594,12.497
2022-10-25T05:00:00Z,12.594,12.594,12.642,NA,12.594,12.594,12.497
2022-10-25T05:30:00Z,12.594,12.594,12.69,NA,12.642,12.642,12.594
2022-10-25T06:00:00Z,12.69,12.69,12.69,NA,12.69,12.594,12.594
2022-10-25T06:30:00Z,12.69,12.69,12.787,NA,12.7385,12.69,12.642
2022-10-25T07:00:00Z,12.69,12.69,12.835,NA,12.787,12.69,12.69
2022-10-25T07:30:00Z,12.787,12.787,12.883,NA,12.787,12.787,12.69
2022-10-25T08:00:00Z,12.69,12.69,12.835,NA,12.787,12.69,12.69
2022-10-25T08:30:00Z,12.787,12.787,12.883,NA,12.787,12.787,12.69
2022-10-25T09:00:00Z,12.787,12.787,12.883,NA,12.787,12.69,12.69
2022-10-25T09:30:00Z,12.69,12.69,12.883,NA,12.787,12.69,12.642
2022-10-25T10:00:00Z,12.69,12.69,12.787,NA,12.787,12.69,12.642
2022-10-25T10:30:00Z,12.69,12.69,12.787,NA,12.787,12.69,12.594
2022-10-25T11:00:00Z,12.69,12.69,12.787,NA,12.7385,12.69,12.642
2022-10-25T11:30:00Z,12.642,12.642,12.69,NA,12.69,12.69,12.401
2022-10-25T12:00:00Z,12.594,12.594,12.69,NA,12.69,12.69,12.449
2022-10-25T12:30:00Z,12.594,12.594,12.69,NA,12.69,12.594,12.4975
2022-10-25T13:00:00Z,12.594,12.594,12.69,NA,12.642,12.594,12.5455
2022-10-25T13:30:00Z,12.594,12.594,12.69,NA,12.642,12.594,12.497
2022-10-25T14:00:00Z,12.594,12.594,12.69,NA,12.69,12.594,12.594
2022-10-25T14:30:00Z,12.594,12.594,12.69,NA,12.642,12.594,12.497
2022-10-25T15:00:00Z,12.5455,12.5455,12.69,NA,12.594,12.594,12.497
2022-10-25T15:30:00Z,12.594,12.594,12.69,NA,12.642,12.594,12.449
2022-10-25T16:00:00Z,12.594,12.594,12.69,NA,12.594,12.497,12.401
2022-10-25T16:30:00Z,12.594,12.594,12.69,NA,12.594,12.5455,12.401
2022-10-25T17:00:00Z,12.594,12.594,12.69,NA,12.594,12.497,12.3525
2022-10-25T17:30:00Z,12.594,12.594,12.7385,NA,12.69,12.5455,12.401
2022-10-25T18:00:00Z,12.594,12.594,12.69,NA,12.642,12.594,12.401
2022-10-25T18:30:00Z,12.594,12.594,12.69,NA,12.594,12.594,12.401
2022-10-25T19:00:00Z,12.594,12.594,12.69,NA,12.594,12.594,12.449
2022-10-25T19:30:00Z,12.594,12.594,12.69,NA,12.594,12.594,12.449
2022-10-25T20:00:00Z,12.594,12.594,12.69,NA,12.594,12.594,12.497
2022-10-25T20:30:00Z,12.497,12.497,12.594,NA,12.594,12.594,12.401
2022-10-25T21:00:00Z,12.497,12.497,12.594,NA,12.594,12.497,12.449
2022-10-25T21:30:00Z,12.497,12.497,12.594,NA,12.5455,12.497,12.449
2022-10-25T22:00:00Z,12.497,12.497,12.5455,NA,12.497,12.497,12.449
2022-10-25T22:30:00Z,12.401,12.401,12.497,NA,12.497,12.497,12.401
2022-10-25T23:00:00Z,12.401,12.401,12.497,NA,12.497,12.497,12.401
2022-10-25T23:30:00Z,12.401,12.401,12.497,NA,12.497,12.449,12.401
2022-10-26T00:00:00Z,12.401,12.401,12.497,NA,12.497,12.497,12.401
2022-10-26T00:30:00Z,12.401,12.401,12.497,NA,12.449,12.401,12.401
2022-10-26T01:00:00Z,12.304,12.304,12.449,NA,12.401,12.401,12.3525
2022-10-26T01:30:00Z,12.304,12.304,12.401,NA,12.401,12.401,12.304
2022-10-26T02:00:00Z,12.304,12.304,12.401,NA,12.401,12.3525,12.304
2022-10-26T02:30:00Z,12.2555,12.2555,12.3525,NA,12.304,12.304,12.304
2022-10-26T03:00:00Z,12.2555,12.2555,12.304,NA,12.304,12.304,12.2555
2022-10-26T03:30:00Z,12.2555,12.2555,12.304,NA,12.304,12.2555,12.207
2022-10-26T04:00:00Z,12.207,12.207,12.304,NA,12.304,12.207,12.207
2022-10-26T04:30:00Z,12.1585,12.1585,12.2555,NA,12.207,12.207,12.207
2022-10-26T05:00:00Z,12.11,12.11,12.207,NA,12.207,12.207,12.1585
2022-10-26T05:30:00Z,12.11,12.11,12.207,NA,12.207,12.207,12.11
2022-10-26T06:00:00Z,12.11,12.11,12.207,NA,12.1585,12.11,12.11
2022-10-26T06:30:00Z,12.11,12.11,12.11,NA,12.11,12.11,12.0615
2022-10-26T07:00:00Z,12.013,12.013,12.11,NA,12.11,12.11,12.013
2022-10-26T07:30:00Z,12.013,12.013,12.11,NA,12.11,12.013,12.013
2022-10-26T08:00:00Z,12.013,12.013,12.013,NA,12.013,12.013,12.013
2022-10-26T08:30:00Z,11.916,11.916,12.013,NA,12.013,12.013,11.916
2022-10-26T09:00:00Z,11.916,11.916,12.013,NA,11.916,11.916,11.916
2022-10-26T09:30:00Z,11.8675,11.8675,11.916,NA,11.916,11.916,11.819
2022-10-26T10:00:00Z,11.819,11.819,11.916,NA,11.8675,11.819,11.819
2022-10-26T10:30:00Z,11.7705,11.7705,11.8675,NA,11.819,11.819,11.7705
2022-10-26T11:00:00Z,11.722,11.722,11.819,NA,11.819,11.7705,11.722
2022-10-26T11:30:00Z,11.722,11.722,11.7705,NA,11.7705,11.722,11.722
2022-10-26T12:00:00Z,11.625,11.625,11.722,NA,11.722,11.722,11.625
2022-10-26T12:30:00Z,11.625,11.625,11.722,NA,11.722,11.6735,11.625
2022-10-26T13:00:00Z,11.625,11.625,11.722,NA,11.625,11.625,11.528
2022-10-26T13:30:00Z,11.625,11.625,11.625,NA,11.625,11.625,11.528
2022-10-26T14:00:00Z,11.625,11.625,11.6735,NA,11.625,11.528,11.528
2022-10-26T14:30:00Z,11.625,11.625,11.722,NA,11.625,11.528,11.528
2022-10-26T15:00:00Z,11.625,11.625,11.722,NA,11.625,11.528,11.528
2022-10-26T15:30:00Z,11.625,11.625,11.722,NA,11.625,11.528,11.528
2022-10-26T16:00:00Z,11.6735,11.6735,11.819,NA,11.6735,11.5765,11.528
2022-10-26T16:30:00Z,11.722,11.722,11.8675,NA,11.722,11.5765,11.4795
2022-10-26T17:00:00Z,11.722,11.722,11.8675,NA,11.722,11.625,11.4795
2022-10-26T17:30:00Z,11.722,11.722,11.916,NA,11.7705,11.625,11.528
2022-10-26T18:00:00Z,11.819,11.819,12.013,NA,11.819,11.722,11.528
2022-10-26T18:30:00Z,11.8675,11.8675,12.11,NA,11.819,11.6735,11.528
2022-10-26T19:00:00Z,11.916,11.916,12.0615,NA,11.8675,11.722,11.528
2022-10-26T19:30:00Z,11.916,11.916,12.11,NA,11.8675,11.722,11.528
2022-10-26T20:00:00Z,11.916,11.916,12.11,NA,11.916,11.7705,11.625
2022-10-26T20:30:00Z,11.9645,11.9645,12.11,NA,11.916,11.819,11.6735
2022-10-26T21:00:00Z,11.916,11.916,12.11,NA,11.916,11.8675,11.722
2022-10-26T21:30:00Z,11.916,11.916,12.013,NA,11.916,11.916,11.819
2022-10-26T22:00:00Z,11.8675,11.8675,11.9645,NA,11.916,11.916,11.819
2022-10-26T22:30:00Z,11.819,11.819,11.916,NA,11.916,11.916,11.819
2022-10-26T23:00:00Z,11.819,11.819,11.916,NA,11.8675,11.819,11.819
2022-10-26T23:30:00Z,11.722,11.722,11.8675,NA,11.819,11.819,11.819
2022-10-27T00:00:00Z,11.819,11.819,11.8675,NA,11.819,11.819,11.819
2022-10-27T00:30:00Z,11.722,11.722,11.819,NA,11.819,11.819,11.722
2022-10-27T01:00:00Z,11.722,11.722,11.819,NA,11.819,11.819,11.722
2022-10-27T01:30:00Z,11.722,11.722,11.819,NA,11.7705,11.722,11.722
2022-10-27T02:00:00Z,11.6735,11.6735,11.7705,NA,11.7705,11.722,11.6735
2022-10-27T02:30:00Z,11.625,11.625,11.722,NA,11.722,11.722,11.6735
2022-10-27T03:00:00Z,11.625,11.625,11.722,NA,11.722,11.722,11.625
2022-10-27T03:30:00Z,11.625,11.625,11.722,NA,11.722,11.722,11.625
2022-10-27T04:00:00Z,11.5765,11.5765,11.722,NA,11.6735,11.625,11.5765
2022-10-27T04:30:00Z,11.5765,11.5765,11.6735,NA,11.625,11.625,11.528
2022-10-27T05:00:00Z,11.528,11.528,11.625,NA,11.625,11.625,11.528
2022-10-27T05:30:00Z,11.528,11.528,11.625,NA,11.625,11.625,11.528
2022-10-27T06:00:00Z,11.528,11.528,11.625,NA,11.625,11.625,11.528
2022-10-27T06:30:00Z,11.4795,11.4795,11.5765,NA,11.528,11.528,11.528
2022-10-27T07:00:00Z,11.431,11.431,11.528,NA,11.528,11.528,11.431
2022-10-27T07:30:00Z,11.431,11.431,11.528,NA,11.528,11.528,11.431
2022-10-27T08:00:00Z,11.431,11.431,11.528,NA,11.528,11.528,11.431
